sku,unit,warehouse,day,document_number,order_qty,prior_orders,prior_window_days,historical_median,threshold_iqr,threshold_8median,reason,excluded_qty,exclusion_status,month,comparable,matches_signed,sales_qty_raw,monthly_matches_signed,review_reason
300200303_,шт,Алматы,2025-04-16,20000036939,461.0,345,180,17.0,179.0,136.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-04-01,True,False,4939.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2025-04-25,20000041171,360.0,379,180,18.0,179.0,144.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-04-01,True,False,4939.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2025-04-30,20000042611,180.0,389,180,19.0,179.0,152.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-04-01,True,False,4939.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2025-05-15,20000048330,720.0,435,180,18.0,179.0,144.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-05-01,True,False,5786.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2025-05-16,20000048887,250.0,439,180,18.0,179.0,144.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-05-01,True,False,5786.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2025-05-16,20000048897,180.0,439,180,18.0,179.0,144.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-05-01,True,False,5786.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2025-05-19,20000049444,270.0,447,180,19.0,179.0,152.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-05-01,True,False,5786.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2025-05-26,20000052552,270.0,480,180,18.0,180.75,144.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-05-01,True,False,5786.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2025-05-28,20000053426,273.0,490,180,18.5,179.0,148.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-05-01,True,False,5786.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2025-06-04,20000056378,300.0,521,180,19.0,182.0,152.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-06-01,True,False,4713.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2025-06-07,20000057805,200.0,530,180,18.5,182.0,148.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-06-01,True,False,4713.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2025-06-09,20000058523,300.0,531,180,19.0,184.0,152.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-06-01,True,False,4713.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2025-06-12,20000059647,200.0,548,180,18.0,182.0,144.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-06-01,True,False,4713.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2025-06-14,20000060916,200.0,556,180,18.0,182.0,144.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-06-01,True,False,4713.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2025-06-17,20000061531,270.0,565,180,18.0,182.0,144.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-06-01,True,False,4713.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2025-06-18,20000063189,450.0,567,180,18.0,180.5,144.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-06-01,True,False,4713.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2025-06-23,30000032347,450.0,587,180,18.0,182.0,144.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-06-01,True,False,4713.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2025-06-24,20000064626,225.0,591,180,18.0,182.0,144.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-06-01,True,False,4713.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2025-07-01,20000067792,270.0,615,180,19.0,182.0,152.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-07-01,True,False,3254.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2025-07-10,20000072003,765.0,614,180,18.0,182.0,144.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-07-01,True,False,3254.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2025-07-29,20000079660,200.0,613,180,20.0,182.0,160.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-07-01,True,False,3254.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2025-08-06,20000083655,270.0,615,180,20.0,182.0,160.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-08-01,True,False,5456.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2025-08-06,20000083682,200.0,615,180,20.0,182.0,160.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-08-01,True,False,5456.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2025-08-06,20000083954,306.0,615,180,20.0,182.0,160.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-08-01,True,False,5456.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2025-08-07,20000084231,450.0,617,180,20.0,198.0,160.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-08-01,True,False,5456.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2025-08-12,20000085891,200.0,606,180,20.0,198.0,160.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-08-01,True,False,5456.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2025-08-19,20000088588,270.0,615,180,20.0,199.0,160.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-08-01,True,False,5456.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2025-08-27,20000092881,266.0,630,180,20.0,198.0,160.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-08-01,True,False,5456.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2025-09-17,20000101404,300.0,634,180,20.0,182.0,160.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-09-01,True,False,3753.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2025-09-26,20000106623,225.0,653,180,20.0,185.0,160.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-09-01,True,False,3753.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2025-10-01,20000107696,200.0,654,180,20.0,185.0,160.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,2809.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2025-10-14,20000113660,200.0,645,180,19.0,169.0,152.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,2809.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2025-11-03,20000121715,200.0,636,180,18.0,169.0,144.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,False,3403.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2025-11-07,20000125451,180.0,648,180,17.0,169.0,136.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,False,3403.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2025-11-21,20000131623,225.0,630,180,17.0,165.0,136.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,False,3403.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2025-11-26,20000133074,250.0,620,180,17.0,165.0,136.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,False,3403.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2025-11-28,20000134339,200.0,625,180,17.0,165.0,136.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,False,3403.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2025-11-28,20000134832,765.0,625,180,17.0,165.0,136.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,False,3403.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2025-12-02,20000135912,200.0,617,180,16.0,165.0,128.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-12-01,True,False,3830.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2025-12-11,20000140922,810.0,612,180,16.0,165.0,128.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-12-01,True,False,3830.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2025-12-15,20000142331,180.0,614,180,16.5,165.0,132.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-12-01,True,False,3830.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2025-12-17,20000143541,270.0,607,180,17.0,165.0,136.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-12-01,True,False,3830.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2025-12-19,20000143859,400.0,611,180,19.0,162.0,152.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-12-01,True,False,3830.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2025-12-23,20000146079,196.0,612,180,17.0,165.0,136.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-12-01,True,False,3830.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2025-12-26,20000147232,200.0,622,180,17.0,165.0,136.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-12-01,True,False,3830.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2026-01-08,20000000940,200.0,607,180,16.0,165.0,128.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-01-01,True,False,2600.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2026-01-23,20000006934,200.0,609,180,16.0,165.0,128.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-01-01,True,False,2600.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2026-01-23,30000000164,200.0,609,180,16.0,165.0,128.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-01-01,True,False,2600.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2026-01-30,20000010436,180.0,607,180,16.0,165.0,128.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-01-01,True,False,2600.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2026-02-11,20000014928,540.0,577,180,16.0,165.0,128.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-02-01,True,False,2695.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2026-02-14,20000015633,200.0,579,180,16.0,165.0,128.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-02-01,True,False,2695.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2026-02-25,20000019759,200.0,550,180,16.0,165.0,128.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-02-01,True,False,2695.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2026-02-25,20000020178,675.0,550,180,16.0,165.0,128.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-02-01,True,False,2695.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2026-03-03,20000022782,225.0,547,180,16.0,165.0,128.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-03-01,True,False,2412.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2026-03-13,20000025611,200.0,524,180,16.0,165.0,128.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-03-01,True,False,2412.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2026-03-19,20000028169,200.0,519,180,16.0,165.0,128.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-03-01,True,False,2412.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2026-03-27,20000030357,180.0,501,180,16.0,165.0,128.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-03-01,True,False,2412.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2026-04-06,20000033986,780.0,496,180,17.0,165.0,136.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-04-01,True,False,3192.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2026-04-20,20000040431,810.0,498,180,18.0,165.0,144.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-04-01,True,False,3192.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2026-05-04,20000046240,180.0,504,180,17.0,165.0,136.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-05-01,True,False,1967.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2026-05-25,20000054525,180.0,504,180,17.0,165.0,136.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-05-01,True,False,1967.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2026-06-03,20000058167,200.0,489,180,17.0,165.0,136.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-06-01,True,False,3823.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2026-06-03,20000058590,190.0,489,180,17.0,165.0,136.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-06-01,True,False,3823.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2026-06-09,20000061129,180.0,490,180,17.0,165.0,136.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-06-01,True,False,3823.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2026-06-09,20000061198,200.0,490,180,17.0,165.0,136.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-06-01,True,False,3823.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2026-06-24,20000068747,315.0,485,180,15.0,165.0,120.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-06-01,True,False,3823.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2026-06-30,20000070660,500.0,492,180,15.5,165.0,124.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-06-01,True,False,3823.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2026-07-02,20000071965,225.0,497,180,15.0,165.0,120.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,False,4663.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2026-07-03,20000073235,180.0,499,180,16.0,165.0,128.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,False,4663.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2026-07-03,20000073273,900.0,499,180,16.0,165.0,128.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,False,4663.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2026-07-09,20000074856,250.0,502,180,15.0,165.0,120.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,False,4663.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2026-07-09,20000075481,320.0,502,180,15.0,165.0,120.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,False,4663.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2026-07-17,20000079498,180.0,517,180,15.0,165.0,120.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,False,4663.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2026-07-23,30000002051,180.0,510,180,15.0,165.0,120.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,False,4663.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2026-07-27,20000083341,464.0,511,180,15.0,165.0,120.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,False,4663.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2026-07-28,20000083523,480.0,508,180,15.0,165.0,120.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,False,4663.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2026-07-31,20000085912,480.0,518,180,15.0,165.0,120.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,False,4663.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2026-08-03,20000086678,460.0,521,180,15.0,165.0,120.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-08-01,True,False,3530.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2026-08-05,20000086220,300.0,527,180,15.0,165.0,120.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-08-01,True,False,3530.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2026-08-10,20000090151,180.0,535,180,15.0,165.0,120.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-08-01,True,False,3530.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2026-08-11,20000090788,200.0,542,180,15.0,165.0,120.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-08-01,True,False,3530.0,False,monthly_and_transactions_not_reconciled
300200303_,шт,Алматы,2026-08-24,20000097297,1350.0,543,180,15.0,165.0,120.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-08-01,True,False,3530.0,False,monthly_and_transactions_not_reconciled
300200304_,шт,Алматы,2025-01-10,20000001900,300.0,14,180,9.0,157.5,72.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-01-01,True,False,2083.0,False,monthly_and_transactions_not_reconciled
300200304_,шт,Алматы,2025-01-28,20000008553,200.0,57,180,10.0,108.0,80.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-01-01,True,False,2083.0,False,monthly_and_transactions_not_reconciled
300200304_,шт,Алматы,2025-02-03,20000010670,120.0,82,180,8.0,108.0,64.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,1926.0,False,monthly_and_transactions_not_reconciled
300200304_,шт,Алматы,2025-02-11,20000013449,117.0,107,180,8.0,111.0,64.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,1926.0,False,monthly_and_transactions_not_reconciled
300200304_,шт,Алматы,2025-02-21,20000017829,123.0,145,180,8.0,111.0,64.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,1926.0,False,monthly_and_transactions_not_reconciled
300200304_,шт,Алматы,2025-02-25,20000019350,120.0,154,180,9.5,111.0,76.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,1926.0,False,monthly_and_transactions_not_reconciled
